CAV,r,m,v,,
0.738758039,0.768571996,-0.2,0.077653643,1857,43
0.591457659,0.721980882,-0.2,0.762928062,1858,43
0.695813468,0.680175748,-0.2,0.362074807,1859,43
0.792469001,0.952488267,-0.2,0.100955605,1860,43
1.700050295,0.687550235,-0.2,-0.352141716,1861,43
2.637764514,0.650595695,-0.2,-0.435344298,1862,43
0.757120717,0.655679776,-0.2,0.624540823,1863,43
1.481621275,0.649678269,-0.2,0.071788494,1864,43
1.453783531,0.606911614,-0.2,0.433379714,1865,43
1.37345848,0.611859921,-0.2,0.316097452,1866,43
1.365767222,0.580525303,-0.2,0.314483499,1867,43
1.502221464,0.536762522,-0.2,0.247495256,1868,43
2.369633906,0.522699681,-0.2,-0.342470476,1869,43
1.857668495,0.504909503,-0.2,0.304716899,1870,43
0.789281743,0.467872852,-0.2,0.679420015,1871,43
1.882210337,0.41214774,-0.2,0.454567478,1872,43
5.724089043,0.36717464,-0.2,-0.553437866,1873,43
3.603268098,0.306964968,-0.2,0.339330534,1874,43
0.702543525,0.922788553,-0.2,0.170515367,1875,43
0.718739781,0.809680258,-0.2,0.43100904,1876,43
1.592427043,0.672122476,-0.2,0.1505641,1877,43
2.202736556,0.706789052,-0.2,-0.15346823,1878,43
1.409513712,0.630161249,-0.2,0.161113121,1879,43
0.638666508,0.568706791,-0.2,0.432528952,1880,43
2.135556286,0.792886634,-0.2,-0.625489904,1881,43
1.345737049,0.700144303,-0.2,0.065617987,1882,43
0.394679941,0.700898309,-0.2,0.022450377,1883,43
0.802561168,0.641247203,-0.2,0.811120937,1884,43
0.65503261,0.725045171,-0.2,0.670870244,1885,43
1.438415041,0.782688312,-0.2,-0.262451064,1886,43
0.802822181,0.698004146,-0.2,0.212276275,1887,43
1.692828241,0.741817408,-0.2,-0.304722048,1888,43
1.785173312,0.739589334,-0.2,-0.428875972,1889,43
0.405929938,0.631508134,-0.2,0.739426413,1890,43
1.091605816,0.660667335,-0.2,0.156196007,1891,43
1.474988723,0.611458779,-0.2,0.252140096,1892,43
2.352341711,0.34704212,-0.2,0.34545599,1893,43
1.704122552,0.463643739,-0.2,0.179895561,1894,43
2.007557442,0.535388724,-0.2,-0.105241991,1895,43
0.727433259,0.597688532,-0.2,0.471685753,1896,43
1.062485489,0.528232114,-0.2,-0.065529269,1897,43
0.725188629,0.405688833,-0.2,0.582004954,1898,43
1.267308018,0.386933143,-0.2,0.434924784,1899,43
3.710792095,0.229143491,-0.2,0.278059149,1900,43
3.459055225,0.157336226,-0.2,0.41290199,1901,43
6.142763083,0.131561886,-0.2,0.189832553,1902,43
23.75211466,0.044065544,-0.2,0.207138658,1903,43
4.173931411,0.154322689,-0.2,0.293844078,1904,43
7.202114051,0.333010588,-0.2,-0.378872745,1905,43
1.576566822,0.441176114,-0.2,0.304136945,1906,43
1.915207007,0.312316744,-0.2,0.526618487,1907,43
1.733064733,0.530360624,-0.2,-0.028838773,1908,43
1.687498441,0.613986908,-0.2,0.164157307,1909,43
0.850500166,0.503070052,-0.2,0.672055476,1910,43
0.635322352,0.913625337,-0.2,0.178617334,1911,43
1.215664172,0.942219588,-0.2,0.059119196,1912,43
0.898000527,0.960582195,-0.2,0.379741687,1913,43
1.080113627,0.547826686,-0.2,0.259064377,1914,43
0.914110716,0.52457266,-0.2,0.441218834,1915,43
2.065366002,0.605131753,-0.2,0.051455923,1916,43
1.725840103,0.587468148,-0.2,0.204091338,1917,43
2.251504026,0.579133285,-0.2,0.111110093,1918,43
1.555482002,0.64540748,-0.2,0.172814635,1919,43
1.591348994,0.709320078,-0.2,0.145727317,1920,43
1.092945318,0.650038003,-0.2,0.393224514,1921,43
0.863233245,0.765734034,-0.2,0.076895605,1922,43
1.477638267,0.495478008,-0.2,0.966678518,1923,43
3.625578078,0.364786625,-0.2,0.167269692,1924,43
3.956530758,0.123237471,-0.2,0.429095339,1925,43
2.084107834,0.398127046,-0.2,0.31984501,1926,43
3.304224827,0.37121117,-0.2,-0.149340775,1927,43
4.07193746,0.132423909,-0.2,0.378524607,1928,43
2.93464566,0.16930903,-0.2,0.35109535,1929,43
1.829603928,0.338878921,-0.2,0.523203552,1930,43
4.082588118,0.271701732,-0.2,0.068506999,1931,43
1.431960451,0.51957463,-0.2,0.536975837,1932,43
0.46860064,0.427421194,-0.2,-0.000128823,1933,43
2.362153793,0.688124533,-0.257142857,0.024039586,1934,44
1.491237716,0.673786655,-0.257142857,0.283230671,1935,44
2.240199415,0.609090181,-0.257142857,-0.082149165,1936,44
2.245111445,0.334617287,-0.257142857,0.233249123,1937,44
2.132311285,-0.053585445,-0.257142857,0.464357724,1938,44
1.77456443,0.474367179,-0.257142857,0.024757839,1939,44
2.268798716,0.529086467,-0.257142857,0.0379493,1940,44
1.769234791,0.683223073,-0.257142857,-0.396144089,1941,44
1.340547623,0.609633121,-0.257142857,-0.37610716,1942,44
1.988864417,0.286639214,-0.257142857,0.030260449,1943,44
1.891037492,0.398568342,-0.257142857,-0.015512702,1944,44
2.674627983,0.508956533,-0.257142857,0.104353985,1945,44
1.056063048,0.5809087,-0.257142857,0.138969263,1946,44
1.9614104,0.658437671,-0.257142857,-0.152173471,1947,44
1.583057321,0.724271179,-0.257142857,-0.201876111,1948,44
1.125179955,0.695855917,-0.257142857,0.056352968,1949,44
0.454101385,0.679507257,-0.257142857,0.327816172,1950,44
0.904172907,0.753610257,-0.257142857,0.174920113,1951,44
1.481666871,0.615507905,-0.257142857,-0.055581466,1952,44
1.599448138,0.7795405,-0.257142857,-0.071903459,1953,44
0.509427976,0.789082628,-0.257142857,0.582089937,1954,44
0.621784594,0.883129133,-0.257142857,0.371660406,1955,44
1.285718591,0.766660493,-0.257142857,-0.018179249,1956,44
1.758779116,0.704062034,-0.257142857,0.396588657,1957,44
3.106857765,0.657124582,-0.257142857,0.101868898,1958,44
1.755573705,0.674680362,-0.257142857,0.226905614,1959,44
2.206179924,0.650825564,-0.257142857,0.080377185,1960,44
2.529146079,0.582152285,-0.257142857,3.78E-01,1961,44
3.360428295,0.53528729,-0.257142857,0.175132282,1962,44
1.288128493,0.703944249,-0.257142857,0.5189383,1963,44
1.26823618,0.76571895,-0.257142857,0.097476041,1964,44
2.094312379,0.68372536,-0.257142857,-0.092718812,1965,44
2.092166458,0.62544086,-0.257142857,0.010079292,1966,44
3.044226127,0.562054017,-0.257142857,0.032832874,1967,44
5.730283195,0.45462085,-0.257142857,0.100955605,1968,44
2.530383248,0.56833259,-0.257142857,0.092996765,1969,44
1.475025202,0.685800978,-0.257142857,-0.046869256,1970,44
1.943155715,0.613468168,-0.257142857,0.117478829,1971,44
3.543003012,0.474295103,-0.257142857,0.063160088,1972,44
3.005230947,0.230335073,-0.257142857,0.141198437,1973,44
0.796584923,0.761649292,-0.257142857,-0.352141716,1974,44
2.410742223,0.755839548,-0.257142857,-0.625489904,1975,44
2.05492758,0.731085957,-0.257142857,-0.262451064,1976,44
1.222989294,0.761662526,-0.257142857,-0.304722048,1977,44
1.445310936,0.737938921,-0.257142857,-0.428875972,1978,44
0.554596035,0.874157969,-0.257142857,0.265224271,1979,44
0.764307211,0.838743122,-0.257142857,0.050777534,1980,44
1.017253852,0.795634868,-0.257142857,0.461935473,1981,44
0.525497658,0.790158754,-0.257142857,0.639063742,1982,44
1.059266279,0.81326987,-0.257142857,0.178617334,1983,44
1.991318445,0.856516312,-0.257142857,0.059119196,1984,44
2.078857533,0.751901768,-0.257142857,0.307286736,1985,44
1.196673556,0.725465954,-0.257142857,0.28315261,1986,44
3.945211218,0.720964599,-0.257142857,0.379741687,1987,44
0.604473875,0.861288332,-0.257142857,0.216410318,1988,44
0.46037938,0.719880441,-0.257142857,0.495600035,1989,44
0.769196528,0.857805704,-0.257142857,0.051455923,1990,44
1.011543483,0.752520332,-0.257142857,0.145727317,1991,44
1.504062801,0.665969767,-0.6,0.024039586,1992,45
1.545352956,0.633075952,-0.6,-0.082149165,1993,45
0.857992191,0.551822942,-0.6,0.233249123,1994,45
0.870445369,0.587637597,-0.6,0.024757839,1995,45
1.223039191,0.613149547,-0.6,0.0379493,1996,45
1.084362076,0.64427607,-0.6,0.104353985,1997,45
1.161976903,0.710619122,-0.6,-0.152173471,1998,45
1.097452685,0.760114532,-0.6,-0.201876111,1999,45
0.547410948,0.759430549,-0.6,-0.018179249,2000,45
0.612092572,0.739923837,-0.6,0.396588657,2001,45
0.993217884,0.698073729,-0.6,0.101868898,2002,45
0.572636488,0.681812338,-0.6,0.226905614,2003,45
1.51144617,0.641456144,-0.6,0.080377185,2004,45
0.712632396,0.618328657,-0.6,0.377702251,2005,45
0.933534405,0.615001008,-0.6,0.175132282,2006,45
1.26408944,0.652254421,-0.6,-0.092718812,2007,45
0.890983931,0.613293562,-0.6,0.010079292,2008,45
2.064852943,0.583966672,-0.6,0.032832874,2009,45
2.719873934,0.561166294,-0.6,0.100955605,2010,45
1.133404613,0.584362114,-0.6,0.092996765,2011,45
1.000886323,0.657212759,-0.6,-0.046869256,2012,45
1.191374614,0.620281321,-0.6,0.117478829,2013,45
1.257915189,0.560231458,-0.6,0.063160088,2014,45
0.804790545,0.553162186,-0.6,0.141198437,2015,45
0.651205106,0.764441655,-0.6,-0.352141716,2016,45
0.836201106,0.796941611,-0.6,-0.435344298,2017,45
0.70953093,0.849630038,-0.6,-0.342470476,2018,45
1.247266367,0.699756858,-0.6,-0.262451064,2019,45
0.753387988,0.769468762,-0.6,0.178617334,2020,45
2.148831773,0.815428383,-0.6,0.059119196,2021,45
0.930938989,0.708173737,-0.6,0.307286736,2022,45
0.754481717,0.691276053,-0.6,0.28315261,2023,45
2.649365878,0.698910316,-0.6,0.379741687,2024,45
1.239192116,0.785158261,-0.428571429,0.024039586,2025,46
1.521376643,0.721463968,-0.428571429,-0.082149165,2026,46
1.74832539,0.408047502,-0.428571429,0.464357724,2027,46
1.406817137,0.634578395,-0.428571429,0.024757839,2028,46
1.923802956,0.662137965,-0.428571429,0.0379493,2029,46
1.737071591,0.707072853,-0.428571429,-0.37610716,2030,46
3.292284254,0.628500627,-0.428571429,0.104353985,2031,46
2.358378809,0.733395451,-0.428571429,-0.152173471,2032,46
1.96168071,0.781494895,-0.428571429,-0.201876111,2033,46
2.347962544,0.659785185,-0.428571429,-0.219813961,2034,46
1.440078676,0.71375595,-0.428571429,-0.055581466,2035,46
0.724229301,0.686942475,-0.428571429,0.175132282,2036,46
1.415910654,0.645828989,-0.428571429,0.100955605,2037,46
0.930528149,0.709556528,-0.428571429,0.092996765,2038,46
0.873803635,0.731286607,-0.428571429,0.117478829,2039,46
1.86237805,0.649586313,-0.428571429,0.063160088,2040,46
1.303687622,0.544018942,-0.428571429,0.141198437,2041,46
1.333728872,0.817171154,-0.428571429,-0.262451064,2042,46
1.257950967,0.880590772,-0.257142857,0.024039586,2043,47
0.791260802,0.90238625,-0.257142857,0.283230671,2044,47
1.665751439,0.875974761,-0.257142857,-0.082149165,2045,47
1.10089092,0.776200482,-0.257142857,0.233249123,2046,47
0.882277728,0.837795461,-0.257142857,0.024757839,2047,47
1.32922369,0.862885884,-0.257142857,0.0379493,2048,47
0.807522589,0.904247327,-0.257142857,-0.37610716,2049,47
0.929498135,0.817285176,-0.257142857,0.030260449,2050,47
1.075450142,0.881037641,-0.257142857,0.104353985,2051,47
0.786380444,0.902751483,-0.257142857,-0.055581466,2052,47
1.948536536,0.499818067,-0.257142857,-0.071903459,2053,47
0.680337545,0.647234511,-0.257142857,0.582089937,2054,47
0.890310892,0.942706465,-0.257142857,0.371660406,2055,47
1.368917751,0.667477355,-0.257142857,-0.018179249,2056,47
2.213336597,0.512996197,-0.257142857,0.396588657,2057,47
3.556152122,0.550471,-0.257142857,0.101868898,2058,47
2.098826119,0.65326366,-0.257142857,0.226905614,2059,47
2.678355944,0.731499311,-0.257142857,0.080377185,2060,47
1.748421602,0.665960979,-0.257142857,0.377702251,2061,47
2.393782628,0.620825978,-0.257142857,0.175132282,2062,47
0.981514634,0.810198179,-0.257142857,0.5189383,2063,47
1.50718052,0.829619062,-0.257142857,-0.092718812,2064,47
1.297002885,0.810279037,-0.257142857,0.010079292,2065,47
1.774274703,0.751019398,-0.257142857,0.032832874,2066,47
4.330958704,0.705609027,-0.257142857,0.100955605,2067,47
1.623952009,0.796249422,-0.257142857,0.092996765,2068,47
1.210649442,0.857879154,-0.257142857,-0.046869256,2069,47
1.570283741,0.855878993,-0.257142857,0.117478829,2070,47
1.649705832,0.795415711,-0.257142857,0.063160088,2071,47
1.491908524,0.727122531,-0.257142857,0.141198437,2072,47
0.549557789,0.996296893,-0.257142857,0.065617987,2073,47
1.226608058,0.900565716,-0.257142857,-0.262451064,2074,47
0.811680277,0.767126014,-0.257142857,0.473065614,2075,47
0.801138567,0.855041753,-0.257142857,0.265224271,2076,47
1.006552368,0.802497228,-0.257142857,0.050777534,2077,47
1.212534315,0.743389483,-0.257142857,0.461935473,2078,47
1.002944029,0.844115968,-0.257142857,0.178617334,2079,47
2.941351799,0.853796379,-0.257142857,0.059119196,2080,47
1.277740098,0.853901115,-0.257142857,0.307286736,2081,47
1.219889633,0.786684198,-0.257142857,0.28315261,2082,47
4.448688227,0.734271582,-0.257142857,0.379741687,2083,47
0.757888493,0.854194599,-0.257142857,0.216410318,2084,47
0.488062766,0.741114804,-0.257142857,0.495600035,2085,47
0.585595034,0.082344222,-0.657142857,-0.071903459,2086,48
0.399926679,0.24632218,-0.657142857,0.582089937,2087,48
0.715153244,0.312067489,-0.657142857,-0.018179249,2088,48
1.203669306,0.008268066,-0.657142857,0.396588657,2089,48
1.777095326,0.225128404,-0.657142857,0.101868898,2090,48
0.92973419,0.38414782,-0.657142857,0.226905614,2091,48
0.650436409,0.562319979,-0.657142857,0.080377185,2092,48
0.561240898,0.503213146,-0.657142857,0.377702251,2093,48
0.698570032,0.48810894,-0.657142857,0.175132282,2094,48
0.918496754,0.626240915,-0.657142857,0.100955605,2095,48
1.240933904,0.693752262,-0.657142857,0.059119196,2096,48
1.470687478,0.517920926,-0.657142857,0.379741687,2097,48
3.100593726,0.749949615,-0.257142857,0.024039586,2098,49
1.634595381,0.799432177,-0.257142857,0.283230671,2099,49
3.375668605,0.778087538,-0.257142857,-0.082149165,2100,49
2.457592167,0.70292261,-0.257142857,0.233249123,2101,49
0.734273814,0.776480786,-0.257142857,0.464357724,2102,49
1.772382649,0.760540467,-0.257142857,0.024757839,2103,49
2.702728808,0.786301806,-0.257142857,0.0379493,2104,49
1.63727365,0.838200532,-0.257142857,-0.396144089,2105,49
1.410152237,0.832669256,-0.257142857,-0.37610716,2106,49
1.868138204,0.779071977,-0.257142857,0.030260449,2107,49
1.606183722,0.81589282,-0.257142857,-0.015512702,2108,49
2.50343658,0.829814222,-0.257142857,0.104353985,2109,49
0.967094879,0.872761484,-0.257142857,0.138969263,2110,49
1.652613367,0.87377568,-0.257142857,-0.152173471,2111,49
1.397528617,0.909509591,-0.257142857,-0.201876111,2112,49
1.636048296,0.827010572,-0.257142857,-0.055581466,2113,49
3.970064378,0.133807891,-0.257142857,-0.071903459,2114,49
2.245283407,-0.054864405,-0.257142857,0.582089937,2115,49
0.969174886,0.781603761,-0.257142857,0.590860127,2116,49
0.841994745,0.848991214,-0.257142857,0.460068738,2117,49
1.183527383,0.824091889,-0.257142857,0.336701259,2118,49
0.706131403,0.90543782,-0.257142857,0.260980058,2119,49
0.957444096,0.852070257,-0.257142857,0.143308211,2120,49
0.756944791,0.83297084,-0.257142857,0.253442004,2121,49
1.722889575,0.777426317,-0.257142857,0.371660406,2122,49
1.462249446,0.751161285,-0.257142857,0.110682522,2123,49
1.563681267,0.785291477,-0.257142857,0.102718597,2124,49
1.557246289,0.863310298,-0.257142857,0.077653643,2125,49
0.467197466,0.904615293,-0.257142857,0.362074807,2126,49
4.431017716,0.030777448,-0.257142857,-0.018179249,2127,49
6.953521084,-0.077247865,-0.257142857,0.396588657,2128,49
10.84230057,0.099086097,-0.257142857,0.101868898,2129,49
7.837947378,0.216442994,-0.257142857,0.226905614,2130,49
5.605627007,0.460534037,-0.257142857,0.080377185,2131,49
5.026422838,0.411089162,-0.257142857,0.377702251,2132,49
6.227907824,0.417276815,-0.257142857,0.175132282,2133,49
2.44074898,0.594880361,-0.257142857,0.5189383,2134,49
1.803621938,0.718460256,-0.257142857,0.097476041,2135,49
3.668894551,0.649792816,-0.257142857,-0.092718812,2136,49
3.262982784,0.645158121,-0.257142857,0.010079292,2137,49
3.794741274,0.572607241,-0.257142857,0.032832874,2138,49
10.06682846,0.567740909,-0.257142857,0.100955605,2139,49
4.040832817,0.649566215,-0.257142857,0.092996765,2140,49
4.485048189,0.706151994,-0.257142857,-0.046869256,2141,49
3.169308077,0.738197671,-0.257142857,0.117478829,2142,49
3.552337572,0.68898287,-0.257142857,0.063160088,2143,49
2.694801515,0.667186382,-0.257142857,0.141198437,2144,49
1.092249624,0.891247893,-0.257142857,-0.352141716,2145,49
1.54899544,0.919496311,-0.257142857,-0.435344298,2146,49
0.846063014,0.947242978,-0.257142857,-0.342470476,2147,49
0.932489943,0.832975608,-0.257142857,0.193360674,2148,49
0.972835557,0.804036844,-0.257142857,0.157032663,2149,49
3.927620717,0.751488514,-0.257142857,-0.625489904,2150,49
0.965894751,0.869604447,-0.257142857,0.065617987,2151,49
0.572208241,0.893726384,-0.257142857,0.811120937,2152,49
0.720553451,0.821590053,-0.257142857,0.670870244,2153,49
4.50417826,0.767697987,-0.257142857,-0.262451064,2154,49
1.169823949,0.835667441,-0.257142857,0.212276275,2155,49
2.96835722,0.805474147,-0.257142857,-0.304722048,2156,49
1.873475307,0.818876995,-0.257142857,-0.428875972,2157,49
1.148872154,0.861890622,-0.257142857,0.156196007,2158,49
1.607765516,0.408989061,-0.257142857,0.473065614,2159,49
0.752627434,0.581462745,-0.257142857,0.488151334,2160,49
1.870604239,0.604147557,-0.257142857,0.265224271,2161,49
0.761767313,0.72035887,-0.257142857,0.396138751,2162,49
2.298256464,0.491289398,-0.257142857,0.050777534,2163,49
2.509680896,0.337745693,-0.257142857,0.461935473,2164,49
1.306512174,0.543766897,-0.257142857,0.639063742,2165,49
2.73283502,0.601694332,-0.257142857,0.178617334,2166,49
8.792643915,0.605232285,-0.257142857,0.059119196,2167,49
0.976483518,0.719880243,-0.257142857,0.519130031,2168,49
1.019714583,0.694841464,-0.257142857,0.322513471,2169,49
2.860019896,0.659952997,-0.257142857,0.307286736,2170,49
2.594736796,0.523030335,-0.257142857,0.28315261,2171,49
9.602031896,0.384664468,-0.257142857,0.379741687,2172,49
1.637666367,0.604803311,-0.257142857,0.216410318,2173,49
1.477356487,0.406283511,-0.257142857,0.495600035,2174,49
1.415011256,0.889510097,-0.257142857,0.051455923,2175,49
1.04725933,0.914522202,-0.257142857,0.111110093,2176,49
1.397106709,0.849549608,-0.257142857,0.145727317,2177,49
0.656199216,0.867210423,-0.657142857,-0.082149165,2178,50
0.628629484,0.779874224,-0.657142857,0.233249123,2179,50
0.498447032,0.836300077,-0.657142857,0.024757839,2180,50
0.706321493,0.860268823,-0.657142857,0.0379493,2181,50
0.915272652,0.53299873,-0.657142857,-0.071903459,2182,50
0.6051132,0.623370195,-0.657142857,0.582089937,2183,50
0.68696692,0.91881722,-0.657142857,0.371660406,2184,50
0.968262441,0.637832096,-0.657142857,-0.018179249,2185,50
