CAV,Rrup,Mw,Vs30,zh,
1.291662075,76.13571392,5.7,307.42,562,15
1.135945729,123.7689149,5.7,203.2111,563,15
0.866145493,114.4189582,5.7,238.2027,564,15
1.533762604,98.44565386,5.7,246.7284,565,15
1.039235476,107.1349604,5.7,270.7708,566,15
0.802159438,129.7328144,5.7,218.1334,567,15
0.885823288,122.4597391,5.7,281.2124,568,15
0.823827681,100.9208907,5.7,258.5682,569,15
1.119307882,78.59853812,5.7,291.7127,570,15
1.297543754,151.7621933,5.7,256.9584,571,15
0.914427017,136.5112362,5.7,377.0819,572,15
0.6365202,120.3241114,5.7,363.2759,573,15
1.792763539,111.013621,5.7,421.7628,574,15
0.715556297,161.7719931,5,243.39799,575,16
0.793873918,163.9232504,5,206.55794,576,16
0.622219332,139.4741148,5,336.31079,577,16
0.758620126,162.33545,5,248.68715,578,16
1.21548913,91.62183538,5,209.85481,579,16
0.656442212,102.1569473,5,576.61603,580,16
0.501587905,180.3629679,5,584.48499,581,16
0.5843276,177.7924763,5,416.52783,582,16
0.492787596,178.8038337,5,274.86993,583,16
1.278642511,105.0507198,5,228.0233,584,16
2.134077126,92.72509629,5,432.8886,585,16
2.729322954,96.32366676,5,274.5092,586,16
2.811558372,106.5247461,5,333.0297,587,16
1.80976308,119.6404367,5,265.5409,588,16
1.246663847,110.7936092,5,420.4355,589,16
1.625845492,106.7817683,5,307.42,590,16
0.795073741,136.8405776,5,522.9963,591,16
0.744178499,140.1448707,5,238.2027,592,16
0.991142079,127.0012393,5,246.7284,593,16
1.048430226,138.2551753,5,270.7708,594,16
0.702486371,153.1966653,5,218.1334,595,16
0.832894059,155.8453514,5,281.2124,596,16
1.062019314,141.1565563,5,258.5682,597,16
0.877501746,130.0205202,5,291.7127,598,16
0.526607974,121.0831807,5,487.2012,599,16
0.269606482,139.6072824,5,498.6939,600,16
0.728443902,143.9232392,5,353.3482,601,16
0.722743938,129.631671,5,253.6669,602,16
0.424519323,134.4645709,5,629.692,603,16
0.733053043,142.5522033,5,309.0803,604,16
3.035863683,144.0578406,5,256.9584,605,16
0.647833529,148.5918944,5,377.0819,606,16
0.800497514,129.4837492,5,363.2759,607,16
2.61672643,117.6200107,5,421.7628,608,16
5.051365871,45.81490271,5.4,243.39799,609,17
2.738016309,52.76282189,5.4,363.31973,610,17
4.08909618,54.31821293,5.4,206.55794,611,17
2.120462152,71.63974545,5.4,336.31079,612,17
0.517271634,101.264183,5.4,480.68826,613,17
2.374596803,64.8536437,5.4,243.66833,614,17
3.427241839,64.1673102,5.4,248.68715,615,17
1.795899752,61.7675872,5.4,127.1408,616,17
1.969758948,67.95575997,5.4,131.13963,617,17
1.220524659,83.89109129,5.4,245.74942,618,17
1.866888052,78.90082854,5.4,275.56555,619,17
1.045080291,88.15120221,5.4,290.70941,620,17
2.261611424,77.8007164,5.4,185.37057,621,17
2.284250361,86.08224666,5.4,171.66423,622,17
1.530545796,94.67648609,5.4,255.86218,623,17
1.504417578,112.1377629,5.4,144.11224,624,17
1.508594147,92.38869239,5.4,307.31921,625,17
1.812339075,65.45246438,5.4,215.21594,626,17
0.974150553,111.0457152,5.4,584.48499,627,17
0.655115142,125.6405554,5.4,477.51245,628,17
0.890554257,110.338528,5.4,394.61996,629,17
1.91197345,79.92180314,5.4,416.52783,630,17
1.620373502,59.79265131,5.4,278.27405,631,17
1.167468403,71.72111352,5.4,274.86993,632,17
1.048045511,102.491785,5.4,228.0233,633,17
0.884459813,113.4807944,5.4,432.8886,634,17
1.651141121,101.8749889,5.4,274.5092,635,17
4.245978691,84.52795376,5.4,333.0297,636,17
2.633684855,66.94071371,5.4,265.5409,637,17
1.706326461,76.90937604,5.4,420.4355,638,17
1.997504293,85.054451,5.4,307.42,639,17
1.54208854,54.70788104,5.4,522.9963,640,17
1.309437251,50.9701858,5.4,272.6518,641,17
2.53998221,48.36840369,5.4,203.2111,642,17
2.538442996,49.33961979,5.4,238.2027,643,17
4.271310066,59.7177583,5.4,246.7284,644,17
3.841246315,52.64870626,5.4,270.7708,645,17
3.112479307,45.17583923,5.4,218.1334,646,17
4.501527686,49.06748361,5.4,281.2124,647,17
3.741225909,59.75640006,5.4,258.5682,648,17
2.281964816,80.52217221,5.4,291.7127,649,17
1.779876851,73.93864671,5.4,136.088,650,17
1.626969448,83.56432312,5.4,119.6667,651,17
0.98246362,84.93069002,5.4,382.2518,652,17
0.918901718,85.25787828,5.4,343.7977,653,17
0.945000612,93.13550066,5.4,138.1374,654,17
0.616153185,65.28924734,5.4,298.9396,655,17
2.410252318,48.58783905,5.4,89.19601,656,17
1.411132847,84.73407649,5.4,259.5523,657,17
0.635322028,72.65002467,5.4,242.8009,658,17
0.600551033,86.96691057,5.4,821.5139,659,17
1.036307802,63.95715363,5.4,661.4196,660,17
3.295806687,47.27463049,5.4,156.3224,661,17
1.224088703,60.1263058,5.4,325.5844,662,17
2.7365768,53.80876998,5.4,120.869,663,17
1.088051924,65.0021872,5.4,298.5533,664,17
0.634865467,161.6911165,5.4,199.3158,665,17
1.104917353,98.81675647,5.4,353.3482,666,17
0.582813193,105.6325018,5.4,432.5877,667,17
1.198096219,96.71868488,5.4,253.6669,668,17
0.760381732,94.92285363,5.4,478.8921,669,17
0.790336471,74.4268987,5.4,629.692,670,17
1.496479836,74.49762022,5.4,309.0803,671,17
2.71417159,90.33487728,5.4,256.9584,672,17
0.425834631,90.2202777,5.4,523.1513,673,17
0.761306996,64.6852833,5.4,386.0611,674,17
1.73172218,53.53576175,5.4,377.0819,675,17
1.530350634,64.37501416,5.4,363.2759,676,17
3.451673569,76.52870279,5.4,421.7628,677,17
1.443056201,75.45565468,5.4,253.933,678,17
1.140649999,77.68609828,5.4,321.4917,679,17
1.286580563,80.44324989,5.4,278.458,680,17
1.196324745,68.32875926,5.4,306.3208,681,17
2.014251567,60.63234272,5.4,293.7617,682,17
0.739960609,152.7947362,5.4,430.6437,683,17
2.021879734,79.88524057,6,243.39799,684,18
1.191256921,74.38547782,6,363.31973,685,18
2.429084084,64.41824604,6,206.55794,686,18
2.97022135,48.24771492,6,336.31079,687,18
1.74912277,46.96762145,6,480.68826,688,18
2.961709751,51.02170088,6,243.66833,689,18
3.275203931,54.44742798,6,248.68715,690,18
2.587020246,74.61111327,6,127.1408,691,18
2.406893918,62.50682885,6,131.13963,692,18
4.357241132,43.91894063,6,245.74942,693,18
3.800029746,46.48326958,6,228.96497,694,18
4.215392893,52.0776557,6,275.56555,695,18
1.803453394,59.60513307,6,290.70941,696,18
3.06278352,69.5466879,6,185.37057,697,18
2.820372035,82.03253482,6,171.66423,698,18
2.612466959,64.68237457,6,166.97049,699,18
1.827658496,76.97941442,6,255.86218,700,18
0.850076747,77.11393738,6,389.23804,701,18
2.080501857,102.0535989,6,144.11224,702,18
1.319266408,88.76496483,6,307.31921,703,18
2.279196197,63.46094004,6,215.21594,704,18
0.963173489,131.5114204,6,209.85481,705,18
0.818239596,119.7077446,6,228.0233,706,18
0.853342958,110.9235057,6,432.8886,707,18
1.030226319,99.60454685,6,274.5092,708,18
1.686624003,95.19977968,6,333.0297,709,18
2.016423244,86.79303558,6,265.5409,710,18
1.132353449,80.35362904,6,420.4355,711,18
1.503431207,77.67180586,6,307.42,712,18
1.024107438,91.31092942,6,522.9963,713,18
1.493019992,84.42547321,6,203.2111,714,18
1.751585966,74.31878195,6,238.2027,715,18
3.004794428,70.13925644,6,246.7284,716,18
2.130182987,66.35502235,6,270.7708,717,18
1.407319003,81.83356889,6,218.1334,718,18
1.922812573,67.19318323,6,281.2124,719,18
2.577392648,55.24897595,6,258.5682,720,18
2.603988397,50.46800029,6,291.7127,721,18
1.46199131,90.84452074,6,136.088,722,18
1.828379058,98.76657926,6,119.6667,723,18
0.912305077,113.0636215,6,262.0394,724,18
1.588859635,141.4958757,6,99.70285,725,18
2.669249145,95.97571869,6,89.19601,726,18
2.209940631,88.66929378,6,156.3224,727,18
1.912457053,87.64667126,6,120.869,728,18
1.52500226,136.6412567,6,256.9584,729,18
1.441549159,99.79133279,6,377.0819,730,18
1.157375259,99.12022923,6,363.2759,731,18
1.574450978,102.4441511,6,421.7628,732,18
1.085308904,89.92597366,6,293.7617,733,18
1.394397871,86.2915654,5.7,243.39799,734,19
0.793629963,81.10644885,5.7,363.31973,735,19
2.026141398,70.74002614,5.7,206.55794,736,19
1.885440841,51.55687116,5.7,336.31079,737,19
0.80358305,46.93024852,5.7,480.68826,738,19
2.147740023,56.13079057,5.7,243.66833,739,19
2.529134713,60.13319111,5.7,248.68715,740,19
1.320734248,68.79613979,5.7,131.13963,741,19
2.333979408,46.76574731,5.7,245.74942,742,19
2.109150035,50.1155527,5.7,228.96497,743,19
2.887971369,57.12693707,5.7,275.56555,744,19
1.130749366,64.76554549,5.7,290.70941,745,19
2.177075474,75.88175762,5.7,185.37057,746,19
1.512167062,88.52006703,5.7,171.66423,747,19
1.273775139,68.97528315,5.7,166.97049,748,19
1.236683566,82.83697025,5.7,255.86218,749,19
0.75666991,81.47987521,5.7,389.23804,750,19
1.086490884,108.0293211,5.7,144.11224,751,19
1.025256483,95.21771173,5.7,307.31921,752,19
1.177765392,69.84088656,5.7,215.21594,753,19
0.88567586,100.5234355,5.7,274.5092,754,19
1.338242569,97.48106591,5.7,333.0297,755,19
1.316632995,90.36055364,5.7,265.5409,756,19
1.026538543,79.2276135,5.7,307.42,757,19
0.86179991,89.84145286,5.7,203.2111,758,19
0.992856561,79.51762942,5.7,238.2027,759,19
1.406367755,74.11749508,5.7,246.7284,760,19
1.932888204,65.62998924,5.7,274.122,761,19
1.276325135,71.2707652,5.7,270.7708,762,19
0.876271335,87.82278118,5.7,218.1334,763,19
1.398937058,73.27247021,5.7,281.2124,764,19
1.778246056,59.82648367,5.7,258.5682,765,19
1.333527231,52.2416181,5.7,291.7127,766,19
0.888940532,105.7226726,5.7,119.6667,767,19
0.805878729,119.4430764,5.7,262.0394,768,19
1.146157284,95.22779177,5.7,156.3224,769,19
0.626763205,176.9889839,5.7,199.3158,770,19
1.256390292,140.7059709,5.7,256.9584,771,19
1.346225005,105.75925,5.7,421.7628,772,19
3.89264515,80.64879159,5.9,243.39799,773,20
2.893768565,72.80708927,5.9,363.31973,774,20
5.409939848,70.59650405,5.9,206.55794,775,20
1.754572294,80.31726645,5.9,336.31079,776,20
2.425873869,71.26160906,5.9,243.66833,777,20
4.707712709,68.70586011,5.9,248.68715,778,20
4.567059038,70.03124802,5.9,127.1408,779,20
3.949597876,66.81104105,5.9,131.13963,780,20
1.665705847,77.18737969,5.9,245.74942,781,20
2.200317128,73.53846725,5.9,228.96497,782,20
2.242543383,69.6937504,5.9,290.70941,783,20
6.28263969,68.00119353,5.9,185.37057,784,20
7.206933069,72.63321484,5.9,171.66423,785,20
3.068778057,75.90509511,5.9,166.97049,786,20
4.979438159,73.11545324,5.9,255.86218,787,20
1.280545909,81.57279101,5.9,389.23804,788,20
6.773466961,86.84343507,5.9,144.11224,789,20
3.612325305,82.61722032,5.9,165.19353,790,20
1.24630169,99.17264276,5.9,743.37653,791,20
4.518378265,76.31573394,5.9,307.31921,792,20
1.15682648,161.8402348,5.9,584.48499,793,20
1.209466542,159.4647736,5.9,394.61996,794,20
1.806453257,129.6637552,5.9,416.52783,795,20
1.692392213,108.4784742,5.9,278.27405,796,20
1.784705674,119.8664734,5.9,274.86993,797,20
1.132368344,139.9253041,5.9,264.42551,798,20
1.130188582,143.295554,5.9,228.0233,799,20
0.91620316,144.0337273,5.9,432.8886,800,20
1.293560974,132.4503471,5.9,274.5092,801,20
3.176979275,121.6822348,5.9,333.0297,802,20
2.694228998,107.6513649,5.9,265.5409,803,20
1.344513361,109.3506121,5.9,420.4355,804,20
1.297646238,111.6931189,5.9,307.42,805,20
1.373185651,101.7980508,5.9,522.9963,806,20
1.578169928,98.93668818,5.9,272.6518,807,20
2.269296449,92.86989732,5.9,203.2111,808,20
1.975718268,87.63659879,5.9,238.2027,809,20
3.912076254,94.73194178,5.9,274.122,810,20
2.331258558,84.2356791,5.9,270.7708,811,20
2.952137141,86.1277364,5.9,218.1334,812,20
3.097322844,75.37219955,5.9,281.2124,813,20
2.543307502,78.65909675,5.9,258.5682,814,20
1.460687341,88.98601996,5.9,291.7127,815,20
4.012723501,76.35711157,5.9,136.088,816,20
4.991140322,80.76817765,5.9,119.6667,817,20
1.483949934,84.68498895,5.9,615.7157,818,20
2.55862947,92.1549779,5.9,262.0394,819,20
1.455888011,88.07651882,5.9,458.2165,820,20
2.556894736,85.08997108,5.9,382.2518,821,20
1.729172844,90.33489006,5.9,381.2995,822,20
1.699538103,96.18499014,5.9,343.7977,823,20
2.489393506,95.19023773,5.9,138.1374,824,20
1.750352217,98.24701886,5.9,375.5872,825,20
0.585786906,107.36372,5.9,670.2175,826,20
1.003003184,106.2110484,5.9,473.4697,827,20
3.223253789,112.7086342,5.9,99.70285,828,20
1.229686024,114.7469955,5.9,396.2268,829,20
1.102949156,109.7208038,5.9,298.9396,830,20
4.506389613,92.07844408,5.9,89.19601,831,20
1.094557439,124.0714874,5.9,259.5523,832,20
0.70101228,111.7669351,5.9,242.8009,833,20
0.735444318,120.9784596,5.9,821.5139,834,20
1.26827123,104.5952177,5.9,661.4196,835,20
4.349121661,84.85542708,5.9,156.3224,836,20
1.608122144,93.17571017,5.9,325.5844,837,20
3.658836786,85.63393859,5.9,146.4362,838,20
4.128500462,79.17601007,5.9,120.869,839,20
0.647765604,100.1409173,5.9,735.3477,840,20
2.170921618,90.72276258,5.9,298.5533,841,20
1.28997167,121.8034575,5.9,399.9957,842,20
1.109145988,128.6936554,5.9,309.6915,843,20
2.053166953,140.1506702,5.9,199.3158,844,20
0.488992465,137.8504755,5.9,459.312,845,20
0.86298364,137.9611885,5.9,360.4274,846,20
1.058686927,126.2169382,5.9,314.4844,847,20
0.780954345,151.3320475,5.9,323.0094,848,20
0.505657199,154.2674612,5.9,369.3285,849,20
1.166147477,150.0880031,5.9,353.3482,850,20
0.826757429,157.364801,5.9,432.5877,851,20
1.177232758,146.0093689,5.9,253.6669,852,20
0.81212446,125.0198329,5.9,629.692,853,20
2.013262087,126.3696597,5.9,309.0803,854,20
4.006496168,142.058185,5.9,256.9584,855,20
0.743383875,142.2728095,5.9,523.1513,856,20
0.905214342,116.3942063,5.9,386.0611,857,20
1.983294095,103.3333042,5.9,377.0819,858,20
1.442687453,112.0795669,5.9,363.2759,859,20
3.495896011,121.0462462,5.9,421.7628,860,20
0.549845835,113.6645322,5.9,350.0002,861,20
0.661485716,109.0156807,5.9,463.8018,862,20
2.67187484,100.8702967,5.9,253.933,863,20
3.340980079,90.82144128,5.9,278.458,864,20
2.242454234,86.75575863,5.9,306.3208,865,20
2.920354547,78.15272452,5.9,293.7617,866,20
2.054771231,124.7677206,5.9,430.6437,867,20
0.987654991,129.8599686,5.9,298.2384,868,20
0.596461303,125.6523643,5.9,1044.785,869,20
1.097626288,121.9053121,5.9,303.7069,870,20
0.857918908,132.3737484,5.9,455.1924,871,20
0.999738373,138.7214307,5.9,384.4722,872,20
1.196638066,150.5624823,5.9,186.1839,873,20
0.679347192,164.1445971,5.9,537.7812,874,20
1.799283716,54.2652529,4.9,243.39799,875,21
1.111918343,63.5341833,4.9,363.31973,876,21
1.506451702,65.65846782,4.9,206.55794,877,21
0.639240022,81.28095303,4.9,336.31079,878,21
0.796158732,76.16071221,4.9,243.66833,879,21
1.224827835,75.98149318,4.9,248.68715,880,21
0.656861598,73.22734252,4.9,127.1408,881,21
0.655653108,103.9871388,4.9,307.31921,882,21
1.067506227,104.165063,4.9,584.48499,883,21
0.569033913,118.6356808,4.9,477.51245,884,21
0.782899244,104.0517098,4.9,394.61996,885,21
1.685727652,76.07795512,4.9,416.52783,886,21
1.321987962,59.45891685,4.9,278.27405,887,21
1.24569095,69.54925702,4.9,274.86993,888,21
0.438335433,97.26434178,4.9,410.40256,889,21
0.469055812,112.8422637,4.9,432.8886,890,21
0.989956576,102.1778945,4.9,274.5092,891,21
2.63893453,84.62937413,4.9,333.0297,892,21
1.48799637,68.38439283,4.9,265.5409,893,21
0.947677454,79.48934691,4.9,420.4355,894,21
0.697302338,88.252661,4.9,307.42,895,21
1.275508151,56.20311922,4.9,522.9963,896,21
1.159089843,52.97836398,4.9,272.6518,897,21
1.563645775,52.54986602,4.9,203.2111,898,21
1.081852912,55.57544895,4.9,238.2027,899,21
1.269344561,65.07209259,4.9,246.7284,900,21
2.493993486,77.30863053,4.9,274.122,901,21
1.268126846,60.21712297,4.9,270.7708,902,21
1.977635412,51.68543569,4.9,218.1334,903,21
1.378972669,59.18822313,4.9,281.2124,904,21
1.237986315,69.2100784,4.9,258.5682,905,21
0.58258791,88.8926365,4.9,291.7127,906,21
0.655225443,84.43714996,4.9,136.088,907,21
0.532285143,93.75548311,4.9,119.6667,908,21
0.463661589,94.35889591,4.9,382.2518,909,21
0.526551589,92.2891012,4.9,343.7977,910,21
0.606999992,65.54648997,4.9,298.9396,911,21
1.556251863,53.04424235,4.9,89.19601,912,21
1.565124947,83.93876713,4.9,259.5523,913,21
0.608063342,73.55562663,4.9,242.8009,914,21
0.504987411,87.58900025,4.9,821.5139,915,21
0.840563941,65.82884552,4.9,661.4196,916,21
0.985060626,65.32597935,4.9,325.5844,917,21
1.162406407,62.83957609,4.9,120.869,918,21
0.29999138,76.34880006,4.9,735.3477,919,21
0.644097272,92.67441889,4.9,353.3482,920,21
0.406558123,98.80140671,4.9,432.5877,921,21
0.967249055,91.468934,4.9,253.6669,922,21
0.484592133,90.9884027,4.9,478.8921,923,21
0.607187534,71.02226322,4.9,629.692,924,21
1.096276402,70.56454026,4.9,309.0803,925,21
2.033803662,84.73832121,4.9,256.9584,926,21
1.648631669,54.15613464,4.9,377.0819,927,21
0.809432106,63.65811156,4.9,363.2759,928,21
1.632505332,75.14384158,4.9,421.7628,929,21
0.299114743,91.91227566,4.9,350.0002,930,21
0.780415332,80.14226954,4.9,253.933,931,21
0.638440695,85.0270147,4.9,321.4917,932,21
0.624515835,88.23944535,4.9,278.458,933,21
0.609390914,76.0829165,4.9,306.3208,934,21
0.935357525,70.14469698,4.9,293.7617,935,21
0.863016054,146.3016693,5.4,206.55794,936,22
0.941885197,118.1909217,5.4,228.0233,937,22
0.78709723,90.31194125,5.4,432.8886,938,22
1.185766916,89.69583209,5.4,274.5092,939,22
1.192397687,105.7389294,5.4,333.0297,940,22
1.234691248,117.8741878,5.4,265.5409,941,22
0.886771489,100.2979659,5.4,420.4355,942,22
0.98290248,89.07378607,5.4,307.42,943,22
0.935869953,141.73613,5.4,203.2111,944,22
1.626367463,99.45886503,5.4,274.122,945,22
0.805394532,124.9951893,5.4,270.7708,946,22
0.914097137,95.23587968,5.4,291.7127,947,22
1.22869664,167.2053865,5.4,256.9584,948,22
0.80332124,154.4350809,5.4,377.0819,949,22
1.491435927,125.003739,5.4,421.7628,950,22
2.34514363,48.14408389,5,243.39799,951,23
1.741147277,54.72831347,5,363.31973,952,23
2.130351629,55.28356891,5,206.55794,953,23
0.771676968,70.23932131,5,336.31079,954,23
1.071173819,64.35428463,5,243.66833,955,23
1.897267982,64.12279505,5,248.68715,956,23
1.184507382,63.53661967,5,127.1408,957,23
0.832006613,68.59951368,5,131.13963,958,23
0.858188821,78.46774537,5,275.56555,959,23
1.197608737,78.65731507,5,185.37057,960,23
1.21790078,87.42523031,5,171.66423,961,23
0.946939642,93.87304161,5,307.31921,962,23
0.862343121,66.2301045,5,215.21594,963,23
0.768401822,113.7006208,5,584.48499,964,23
0.544386115,113.4875962,5,394.61996,965,23
0.989451166,83.33659778,5,416.52783,966,23
0.834931062,63.28575513,5,278.27405,967,23
0.74706079,75.40883579,5,274.86993,968,23
0.492004345,101.6655387,5,228.0233,969,23
0.658662887,100.1363096,5,274.5092,970,23
1.922454323,83.4152843,5,333.0297,971,23
1.342755852,66.4913611,5,265.5409,972,23
0.696796747,75.56260515,5,420.4355,973,23
0.587706989,83.26494134,5,307.42,974,23
0.976098843,55.78179284,5,522.9963,975,23
0.859393957,53.99594721,5,272.6518,976,23
1.446563037,49.78967031,5,203.2111,977,23
1.216254395,49.93055241,5,238.2027,978,23
1.916271503,59.04460278,5,246.7284,979,23
2.401443139,69.7216724,5,274.122,980,23
1.660707895,52.56536188,5,270.7708,981,23
2.064563848,50.09702775,5,281.2124,982,23
1.401935544,59.03716864,5,258.5682,983,23
0.606084212,78.63248487,5,291.7127,984,23
1.059454246,76.37038178,5,136.088,985,23
1.018893482,86.05280029,5,119.6667,986,23
0.616344477,113.4041007,5,262.0394,987,23
0.756373281,87.74659082,5,382.2518,988,23
0.633683993,88.83350662,5,343.7977,989,23
0.678001154,96.34793596,5,138.1374,990,23
0.439399727,69.26647151,5,298.9396,991,23
1.675054849,51.88085925,5,89.19601,992,23
0.985030546,88.94224125,5,259.5523,993,23
0.405668188,76.85121589,5,242.8009,994,23
0.400745158,91.2519721,5,821.5139,995,23
0.714280564,68.05222584,5,661.4196,996,23
2.227360911,50.34907189,5,156.3224,997,23
0.822509241,64.06553303,5,325.5844,998,23
1.640760071,55.68548114,5,146.4362,999,23
1.988923376,56.82779775,5,120.869,1000,23
1.006832698,68.81101834,5,298.5533,1001,23
0.518994833,100.1341619,5,353.3482,1002,23
0.643532547,97.33767743,5,253.6669,1003,23
0.438712011,75.52663572,5,629.692,1004,23
0.879438766,76.13054646,5,309.0803,1005,23
1.504627392,91.80988055,5,256.9584,1006,23
0.461208057,92.75427759,5,523.1513,1007,23
0.448748855,67.43202182,5,386.0611,1008,23
1.056126015,55.74357653,5,377.0819,1009,23
0.665761186,65.0098099,5,363.2759,1010,23
1.71877106,76.34155049,5,421.7628,1011,23
0.8616141,81.24481552,5,321.4917,1012,23
0.979006246,83.85851664,5,278.458,1013,23
1.044371372,71.83820562,5,306.3208,1014,23
1.599350941,63.5763958,5,293.7617,1015,23
0.510317357,154.8754282,5,430.6437,1016,23
2.927653586,114.8707546,6.3,243.39799,1017,24
1.846186937,121.1081968,6.3,363.31973,1018,24
